"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
43741.8759138961,5.13193861088486,0.195452475566707,2.0055783460023e-152,5.61963052549843e-150,"FBgn0264695","Mhc","up_regulated"
2789.58658374785,6.62525401718191,0.252441176304095,5.31556618577538e-152,1.45309428805294e-149,"FBgn0036589","CG13067","up_regulated"
1202.59053351108,5.31245711771618,0.204590694980513,1.06319578652905e-149,2.83721389890894e-147,"FBgn0039756","CG9743","up_regulated"
1271.42885468083,5.59743208014325,0.215681643304665,8.50472919332654e-148,2.21676755346056e-145,"FBgn0040398","CG14629","up_regulated"
621.56714680586,4.93158100862759,0.190931784591496,6.20460740438066e-147,1.58048272246133e-144,"FBgn0029771","CG12730","up_regulated"
2745.58335934723,4.70502032498919,0.184235086711681,6.07380986574933e-145,1.5127835772293e-142,"FBgn0265413","CG44325","up_regulated"
1388.0995500342,4.28978480533225,0.168728027606681,1.66107764676715e-142,3.9611400563758e-140,"FBgn0031489","CG17224","up_regulated"
2843.50527680904,4.3100645240129,0.169966315948039,5.99437189423365e-142,1.39968583730356e-139,"FBgn0039529","CG5612","up_regulated"
2178.76549414682,4.23064528853287,0.167419201821322,6.14944093217148e-141,1.40659048913832e-138,"FBgn0266758","Esyt2","up_regulated"
1158.20331095921,7.13923549323675,0.28271139707273,8.59392082530275e-141,1.92641329219986e-138,"FBgn0029147","NtR","up_regulated"
2237.73904066252,4.34399400528305,0.173404930521113,1.71347094467489e-139,3.76560438194435e-137,"FBgn0262509","nrm","up_regulated"
2263.83547943536,6.69375878899696,0.267245548851225,2.27616216403263e-138,4.90600491047648e-136,"FBgn0039486","CAH9","up_regulated"
662.565356704692,6.60839087844218,0.264241833184982,5.63690266731322e-138,1.1920453791556e-135,"FBgn0038761","CG17190","up_regulated"
6015.47008518107,6.65891088129888,0.271929170991226,5.22150108479329e-134,1.08375155848821e-131,"FBgn0029167","Hml","up_regulated"
4451.51335898355,4.21725966406523,0.171469160765818,5.65110114752581e-134,1.15159166657217e-131,"FBgn0030309","CG1572","up_regulated"
1128.36990363115,6.2095899360057,0.254292985634792,1.85237382807362e-132,3.70739390447306e-130,"FBgn0014033","Sr-CI","up_regulated"
853.75012015098,4.63033462196434,0.19080191373148,2.44619008095718e-131,4.80998218024001e-129,"FBgn0266417","ringer","up_regulated"
753.57713574673,4.86096132917149,0.201774109536074,3.53777557239875e-129,6.60856476924086e-127,"FBgn0050296","RIC-3","up_regulated"
6317.74156019658,2.29808212363822,0.0963354321075732,2.76629510817623e-126,5.08272714302281e-124,"FBgn0041789","Pax","up_regulated"
436.667034459705,5.12403444213234,0.216566583357169,4.21837871931569e-124,7.62574011065972e-122,"FBgn0051201","GluRIIE","up_regulated"
965.719717978947,6.10707946342669,0.263502731334538,8.40166263265169e-121,1.49469579026603e-118,"FBgn0040832","CG8012","up_regulated"
528.146689581921,5.65745426163923,0.244306417434116,2.15023773278858e-118,3.76560382954599e-116,"FBgn0031935","CG13793","up_regulated"
829.912371754943,5.56673541720628,0.240988375950691,7.07934867401122e-118,1.20220212027754e-115,"FBgn0026077","Gasp","up_regulated"
1267.52774449389,5.79192442405813,0.251926465840971,1.01838779277032e-117,1.70359557930891e-115,"FBgn0029930","CG12541","up_regulated"
1098.75401306223,5.209180785776,0.227411836682959,2.9195262124849e-116,4.81206614551922e-114,"FBgn0033387","CG8008","up_regulated"
1095.16782182473,5.19209525602667,0.229442836223273,5.27627789209974e-115,8.32908769220478e-113,"FBgn0052354","CG32354","up_regulated"
2484.84547307824,4.95659000849603,0.219544084585558,1.9727604376709e-114,3.07093041464103e-112,"FBgn0032899","CG9338","up_regulated"
501.187843653166,5.77727640430688,0.256578078259351,5.11351153666786e-114,7.74489693283424e-112,"FBgn0029608","CG3091","up_regulated"
522.511199069738,6.08637898411988,0.269522493595277,9.15149030952235e-114,1.36759871185502e-111,"FBgn0030369","Cyp318a1","up_regulated"
578.144736558376,4.49813442514576,0.199131149701908,2.2228777132683e-113,3.23558615718326e-111,"FBgn0028422","GluRIID","up_regulated"
735.551418900182,5.11183726615131,0.22741958088082,7.22422979079712e-113,1.024926170826e-110,"FBgn0035090","CG2736","up_regulated"
1315.86253597795,5.25212270550065,0.233153114959804,7.52773028000795e-112,1.05463501222911e-109,"FBgn0015380","drl","up_regulated"
3195.91404878488,3.14239178347589,0.140635347541158,1.72146051850907e-111,2.38199129524069e-109,"FBgn0030955","CG6891","up_regulated"
470.778055587759,6.39825250443638,0.287716181342224,4.40531657467682e-111,6.02131563036315e-109,"FBgn0263830","CG40486","up_regulated"
776.055126203079,4.06545367827803,0.182326407080225,5.01052364458669e-111,6.76601795283465e-109,"FBgn0038088","CG10126","up_regulated"
4162.26779733456,4.46344033139529,0.200062183472563,6.24665340950278e-111,8.33482040639371e-109,"FBgn0015872","Drip","up_regulated"
387.987958657388,4.83813671732623,0.217981461967471,1.40589472175976e-110,1.85379624017452e-108,"FBgn0036101","NijA","up_regulated"
638.95762010556,4.0504353178389,0.182416920300567,2.31241842082653e-110,3.01367275123532e-108,"FBgn0032612","CG13282","up_regulated"
876.119195629929,7.54522421375083,0.337127103279307,3.11689343563176e-110,4.01541857776561e-108,"FBgn0037228","CG1092","up_regulated"
936.902854585278,6.29110650842955,0.284231325986258,4.37933522740806e-110,5.57768059418063e-108,"FBgn0030102","SmydA-9","up_regulated"
779.815925737136,3.61928765598129,0.162793879973033,1.03834607775671e-109,1.3076160493817e-107,"FBgn0034438","CG9416","up_regulated"
453.053901363826,6.52785037636044,0.2960564741466,6.10615398276232e-109,7.60419709320001e-107,"FBgn0051676","CG31676","up_regulated"
4501.76208775208,4.41128478783682,0.200919174595327,1.67386914087141e-107,2.06161816822932e-105,"FBgn0032156","CG13124","up_regulated"
8297.03628805683,3.83411881040592,0.174778734185604,3.5190395007711e-107,4.28710812224375e-105,"FBgn0030362","regucalcin","up_regulated"
377.246156232863,4.27563724037606,0.195513248038698,7.08794378076395e-107,8.54211547255939e-105,"FBgn0045761","CHKov1","up_regulated"
1178.80184532108,2.89582786363064,0.132013466006928,1.01657462047524e-106,1.21210301556239e-104,"FBgn0024234","gbb","up_regulated"
406.244145422552,4.73297638844902,0.217279740176358,1.06728607616971e-105,1.25917287807475e-103,"FBgn0033134","Tsp42El","up_regulated"
